"sales_id","sales_rep","email","brands","plant_cost","unit_price","quantity","costs","profit","countries","region","months","years"
"11005","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",984,"492000.00","246000.00","Senegal","northeast ","May",2017
"11006","Morgan","morganny@gmail.com","castle lite","180.00","450.00",861,"387450.00","232470.00","Ghana","northcentral ","June",2017
"11007","Howard","howard_freeman@yahoo.com","eagle lager","170.00","250.00",984,"246000.00","78720.00","Nigeria","Southeast","July",2019
"11008","Parent","parentty@uk.com","hero","150.00","200.00",760,"152000.00","38000.00","Togo","west","August",2018
"11009","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",849,"127350.00","59430.00","Benin","southsouth","September",2019
"11010","Smith","smithMan@yahoo.com","grand malt","90.00","150.00",728,"109200.00","43680.00","Senegal","northwest","October",2017
"11011","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",842,"168400.00","42100.00","Ghana","northeast ","November",2019
"11012","Morgan","morganny@gmail.com","budweiser","250.00","500.00",966,"483000.00","241500.00","Nigeria","northcentral ","December",2017
"11013","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",732,"329400.00","197640.00","Togo","Southeast","January",2017
"11014","Parent","parentty@uk.com","eagle lager","170.00","250.00",996,"249000.00","79680.00","Benin","west","February",2018
"11015","Kivell","kivel_go@yahoo.com","hero","150.00","200.00",770,"154000.00","38500.00","Senegal","southsouth","March",2019
"11016","Smith","smithMan@yahoo.com","beta malt","80.00","150.00",785,"117750.00","54950.00","Ghana","northwest","April",2017
"11017","Parent","parentty@uk.com","grand malt","90.00","150.00",891,"133650.00","53460.00","Nigeria","northeast ","May",2017
"11018","Gill","gillhell@uk.com","trophy","150.00","200.00",793,"158600.00","39650.00","Togo","northcentral ","June",2019
"11019","Smith","smithMan@yahoo.com","budweiser","250.00","500.00",893,"446500.00","223250.00","Benin","Southeast","July",2019
"11020","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",880,"396000.00","237600.00","Senegal","west","August",2017
"11021","Sorvino","sorvi2000@gmail.com","eagle lager","170.00","250.00",921,"230250.00","73680.00","Ghana","southsouth","September",2017
"11022","Jardine","jard@gmail.com","hero","150.00","200.00",851,"170200.00","42550.00","Nigeria","northwest","October",2019
"11023","Andrews","andy@gmail.com","beta malt","80.00","150.00",860,"129000.00","60200.00","Togo","northeast ","November",2018
"11024","Howard","howard_freeman@yahoo.com","grand malt","90.00","150.00",818,"122700.00","49080.00","Benin","northcentral ","December",2018
"11025","Gill","gillhell@uk.com","trophy","150.00","200.00",906,"181200.00","45300.00","Senegal","Southeast","January",2017
"11026","Gill","gillhell@uk.com","budweiser","250.00","500.00",810,"405000.00","202500.00","Ghana","west","February",2017
"11027","Kivell","kivel_go@yahoo.com","castle lite","180.00","450.00",847,"381150.00","228690.00","Nigeria","southsouth","March",2019
"11028","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",703,"175750.00","56240.00","Togo","northwest","April",2017
"11029","Morgan","morganny@gmail.com","hero","150.00","200.00",716,"143200.00","35800.00","Benin","northeast ","May",2018
"11030","Kivell","kivel_go@yahoo.com","beta malt","80.00","150.00",895,"134250.00","62650.00","Senegal","northcentral ","June",2019
"11031","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",981,"147150.00","58860.00","Ghana","Southeast","July",2019
"11032","Gill","gillhell@uk.com","trophy","150.00","200.00",799,"159800.00","39950.00","Nigeria","west","August",2018
"11033","Sorvino","sorvi2000@gmail.com","budweiser","250.00","500.00",774,"387000.00","193500.00","Togo","southsouth","September",2018
"11034","Thompson","thomp@uk.com","castle lite","180.00","450.00",861,"387450.00","232470.00","Benin","northwest","October",2019
"11035","Andrews","andy@gmail.com","eagle lager","170.00","250.00",928,"232000.00","74240.00","Senegal","northeast ","November",2017
"11036","Jardine","jard@gmail.com","hero","150.00","200.00",706,"141200.00","35300.00","Ghana","northcentral ","December",2019
"11037","Jardine","jard@gmail.com","beta malt","80.00","150.00",761,"114150.00","53270.00","Nigeria","Southeast","January",2019
"11038","Andrews","andy@gmail.com","grand malt","90.00","150.00",849,"127350.00","50940.00","Togo","west","February",2017
"11039","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",914,"182800.00","45700.00","Benin","southsouth","March",2019
"11040","Morgan","morganny@gmail.com","budweiser","250.00","500.00",942,"471000.00","235500.00","Senegal","northwest","April",2018
"11041","Kivell","kivel_go@yahoo.com","castle lite","180.00","450.00",930,"418500.00","251100.00","Ghana","northeast ","May",2017
"11042","Sorvino","sorvi2000@gmail.com","eagle lager","170.00","250.00",945,"236250.00","75600.00","Nigeria","northcentral ","June",2018
"11043","Gill","gillhell@uk.com","hero","150.00","200.00",775,"155000.00","38750.00","Togo","Southeast","July",2017
"11044","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",729,"109350.00","51030.00","Benin","west","August",2017
"11045","Thompson","thomp@uk.com","grand malt","90.00","150.00",941,"141150.00","56460.00","Senegal","southsouth","September",2019
"11046","Andrews","andy@gmail.com","trophy","150.00","200.00",735,"147000.00","36750.00","Ghana","northwest","October",2017
"11047","Jardine","jard@gmail.com","budweiser","250.00","500.00",727,"363500.00","181750.00","Nigeria","northeast ","November",2018
"11048","Jardine","jard@gmail.com","castle lite","180.00","450.00",859,"386550.00","231930.00","Togo","northcentral ","December",2018
"11049","Andrews","andy@gmail.com","eagle lager","170.00","250.00",792,"198000.00","63360.00","Benin","Southeast","January",2017
"11050","Jardine","jard@gmail.com","hero","150.00","200.00",874,"174800.00","43700.00","Senegal","west","February",2017
"11051","Gill","gillhell@uk.com","beta malt","80.00","150.00",792,"118800.00","55440.00","Ghana","southsouth","March",2019
"11052","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",822,"123300.00","49320.00","Nigeria","northwest","April",2018
"11053","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",912,"182400.00","45600.00","Togo","northeast ","May",2017
"11054","Andrews","andy@gmail.com","budweiser","250.00","500.00",759,"379500.00","189750.00","Benin","northcentral ","June",2017
"11055","Jardine","jard@gmail.com","castle lite","180.00","450.00",858,"386100.00","231660.00","Senegal","Southeast","July",2017
"11056","Thompson","thomp@uk.com","eagle lager","170.00","250.00",921,"230250.00","73680.00","Ghana","west","August",2018
"11057","Jones","jone.ai@yahoo.com","hero","150.00","200.00",871,"174200.00","43550.00","Nigeria","southsouth","September",2019
"11058","Morgan","morganny@gmail.com","beta malt","80.00","150.00",836,"125400.00","58520.00","Togo","northwest","October",2018
"11059","Howard","howard_freeman@yahoo.com","grand malt","90.00","150.00",861,"129150.00","51660.00","Benin","northeast ","November",2019
"11060","Parent","parentty@uk.com","trophy","150.00","200.00",711,"142200.00","35550.00","Senegal","northcentral ","December",2019
"11061","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",834,"417000.00","208500.00","Ghana","Southeast","January",2019
"11062","Smith","smithMan@yahoo.com","castle lite","180.00","450.00",979,"440550.00","264330.00","Nigeria","west","February",2018
"11063","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",858,"214500.00","68640.00","Togo","southsouth","March",2019
"11064","Jardine","jard@gmail.com","hero","150.00","200.00",737,"147400.00","36850.00","Benin","northwest","April",2017
"11065","Gill","gillhell@uk.com","beta malt","80.00","150.00",800,"120000.00","56000.00","Senegal","northeast ","May",2018
"11066","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",892,"133800.00","53520.00","Ghana","northcentral ","June",2018
"11067","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",758,"151600.00","37900.00","Nigeria","Southeast","July",2018
"11068","Andrews","andy@gmail.com","budweiser","250.00","500.00",725,"362500.00","181250.00","Togo","west","August",2017
"11069","Jardine","jard@gmail.com","castle lite","180.00","450.00",939,"422550.00","253530.00","Benin","southsouth","September",2018
"11070","Thompson","thomp@uk.com","eagle lager","170.00","250.00",851,"212750.00","68080.00","Senegal","northwest","October",2017
"11071","Jones","jone.ai@yahoo.com","hero","150.00","200.00",814,"162800.00","40700.00","Ghana","northeast ","November",2018
"11072","Morgan","morganny@gmail.com","beta malt","80.00","150.00",832,"124800.00","58240.00","Nigeria","northcentral ","December",2018
"11073","Howard","howard_freeman@yahoo.com","grand malt","90.00","150.00",927,"139050.00","55620.00","Togo","Southeast","January",2017
"11074","Parent","parentty@uk.com","trophy","150.00","200.00",825,"165000.00","41250.00","Benin","west","February",2018
"11075","Jones","jone.ai@yahoo.com","budweiser","250.00","500.00",934,"467000.00","233500.00","Senegal","southsouth","March",2018
"11076","Smith","smithMan@yahoo.com","castle lite","180.00","450.00",779,"350550.00","210330.00","Ghana","northwest","April",2019
"11077","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",706,"176500.00","56480.00","Nigeria","northeast ","May",2019
"11078","Morgan","morganny@gmail.com","hero","150.00","200.00",743,"148600.00","37150.00","Togo","northcentral ","June",2017
"11079","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",919,"137850.00","64330.00","Benin","Southeast","July",2017
"11080","Parent","parentty@uk.com","grand malt","90.00","150.00",991,"148650.00","59460.00","Senegal","west","August",2019
"11081","Kivell","kivel_go@yahoo.com","trophy","150.00","200.00",836,"167200.00","41800.00","Ghana","southsouth","September",2018
"11082","Smith","smithMan@yahoo.com","budweiser","250.00","500.00",793,"396500.00","198250.00","Nigeria","northwest","October",2017
"11083","Parent","parentty@uk.com","castle lite","180.00","450.00",831,"373950.00","224370.00","Togo","northeast ","November",2019
"11084","Gill","gillhell@uk.com","eagle lager","170.00","250.00",847,"211750.00","67760.00","Benin","northcentral ","December",2017
"11085","Smith","smithMan@yahoo.com","hero","150.00","200.00",993,"198600.00","49650.00","Senegal","Southeast","January",2017
"11086","Jones","jone.ai@yahoo.com","beta malt","80.00","150.00",904,"135600.00","63280.00","Ghana","west","February",2019
"11087","Sorvino","sorvi2000@gmail.com","grand malt","90.00","150.00",832,"124800.00","49920.00","Nigeria","southsouth","March",2018
"11088","Jardine","jard@gmail.com","trophy","150.00","200.00",763,"152600.00","38150.00","Togo","northwest","April",2017
"11089","Andrews","andy@gmail.com","budweiser","250.00","500.00",912,"456000.00","228000.00","Benin","northeast ","May",2019
"11090","Howard","howard_freeman@yahoo.com","castle lite","180.00","450.00",834,"375300.00","225180.00","Senegal","northcentral ","June",2018
"11091","Gill","gillhell@uk.com","eagle lager","170.00","250.00",914,"228500.00","73120.00","Ghana","Southeast","July",2019
"11092","Gill","gillhell@uk.com","hero","150.00","200.00",863,"172600.00","43150.00","Nigeria","west","August",2019
"11093","Kivell","kivel_go@yahoo.com","beta malt","80.00","150.00",835,"125250.00","58450.00","Togo","southsouth","September",2017
"11094","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",859,"128850.00","51540.00","Benin","northwest","October",2019
"11095","Morgan","morganny@gmail.com","trophy","150.00","200.00",995,"199000.00","49750.00","Senegal","northeast ","November",2017
"11096","Kivell","kivel_go@yahoo.com","budweiser","250.00","500.00",995,"497500.00","248750.00","Ghana","northcentral ","December",2018
"11097","Sorvino","sorvi2000@gmail.com","castle lite","180.00","450.00",736,"331200.00","198720.00","Nigeria","Southeast","January",2019
"11098","Gill","gillhell@uk.com","eagle lager","170.00","250.00",857,"214250.00","68560.00","Togo","west","February",2018
"11099","Sorvino","sorvi2000@gmail.com","hero","150.00","200.00",938,"187600.00","46900.00","Benin","southsouth","March",2018
"11100","Thompson","thomp@uk.com","beta malt","80.00","150.00",785,"117750.00","54950.00","Senegal","northwest","April",2018
"11101","Andrews","andy@gmail.com","grand malt","90.00","150.00",910,"136500.00","54600.00","Ghana","northeast ","May",2018
"11102","Jardine","jard@gmail.com","trophy","150.00","200.00",838,"167600.00","41900.00","Nigeria","northcentral ","June",2019
"11103","Jardine","jard@gmail.com","budweiser","250.00","500.00",943,"471500.00","235750.00","Togo","Southeast","July",2019
"11104","Andrews","andy@gmail.com","castle lite","180.00","450.00",771,"346950.00","208170.00","Benin","west","August",2019
"11105","Jardine","jard@gmail.com","eagle lager","170.00","250.00",881,"220250.00","70480.00","Senegal","southsouth","September",2017
"11106","Gill","gillhell@uk.com","hero","150.00","200.00",973,"194600.00","48650.00","Ghana","northwest","October",2017
"11107","Sorvino","sorvi2000@gmail.com","beta malt","80.00","150.00",786,"117900.00","55020.00","Nigeria","northeast ","November",2017
"11108","Jones","jone.ai@yahoo.com","grand malt","90.00","150.00",904,"135600.00","54240.00","Togo","northcentral ","December",2018
"11109","Andrews","andy@gmail.com","trophy","150.00","200.00",912,"182400.00","45600.00","Benin","Southeast","January",2018
"11110","Jardine","jard@gmail.com","budweiser","250.00","500.00",734,"367000.00","183500.00","Senegal","west","February",2018
"11111","Thompson","thomp@uk.com","castle lite","180.00","450.00",977,"439650.00","263790.00","Ghana","southsouth","March",2017
"11112","Jones","jone.ai@yahoo.com","eagle lager","170.00","250.00",711,"177750.00","56880.00","Nigeria","northwest","April",2017
"11113","Morgan","morganny@gmail.com","hero","150.00","200.00",727,"145400.00","36350.00","Togo","northeast ","May",2017
"11114","Howard","howard_freeman@yahoo.com","beta malt","80.00","150.00",732,"109800.00","51240.00","Benin","northcentral ","June",2017
"11115","Parent","parentty@uk.com","grand malt","90.00","150.00",908,"136200.00","54480.00","Senegal","Southeast","July",2018
"11116","Jones","jone.ai@yahoo.com","trophy","150.00","200.00",767,"153400.00","38350.00","Ghana","west","August",2017
"11117","Smith","smithMan@yahoo.com","budweiser","250.00","500.00",847,"423500.00","211750.00","Nigeria","southsouth","September",2019
"11118","Jones","jone.ai@yahoo.com","castle lite","180.00","450.00",968,"435600.00","261360.00","Togo","northwest","October",2019
"11119","Morgan","morganny@gmail.com","eagle lager","170.00","250.00",832,"208000.00","66560.00","Benin","northeast ","November",2018
"11120","Jones","jone.ai@yahoo.com","hero","150.00","200.00",763,"152600.00","38150.00","Senegal","northcentral ","December",2018
"11121","Parent","parentty@uk.com","beta malt","80.00","150.00",842,"126300.00","58940.00","Ghana","Southeast","January",2017
